Temps;PT100_1CH1;PT100_2CH1;PT100_3CH1;PT100_4CH1;SetpointCH1;StartCH1;StandbyCH1;HeaterCH1;Aero_fan_on_CH1;Valve_CH1_open%;Pinch_CH1;Air_CH1;M111_speed;M112_speed;M113_speed;Oxygen_CH1;Cold1_voltage;Door1;PT100_1CH2;PT100_2CH2;PT100_3CH2;PT100_4CH2;SetpointCH2;StartCH2;StandbyCH2;HeaterCH2;Aero_fan_on_CH2;Valve_CH2_open%;Pinch_CH2;Air_CH2;M121_speed;M122_speed;M123_speed;Oxygen_CH2;Cold2_voltage;Door2;PT100_1CH3;PT100_2CH3;PT100_3CH3;PT100_4CH3;SetpointCH3;StartCH3;StandbyCH3;HeaterCH3;Aero_fan_on_CH3;Valve_CH3_open%;Pinch_CH3;Air_CH3;M131_speed;M132_speed;M133_speed;Oxygen_CH3;Cold3_voltage;Door3;SV_110;Systempressure;Outside_T;Vessel_Level;DoorClosed;Running_hours;Running_minutes;Trip_hours;Trip_minutes;Boiler_on;Lin_voltage;Truck_voltage;Bat_separator;Alarm_list2020/10/22 13:15:14;24,8;24,3;24,8;25,2;-23;1;0;0;0;100;0;0;860;895;0;20,5;24,6;0;25,2;24,5;25,3;25,4;-23;1;0;0;0;100;0;0;875;0;0;20,7;24,7;0;24,8;24,4;24,3;24,7;-23;1;0;0;0;100;0;0;845;900;0;20,8;24,4;0;0;0;2000,0;0;1;3;5;0;0;0;24,7;00,0;0;0
2020/10/22 14:50:44;-2,8;-4,3;-9,9;-17,9;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,7;0;-3,8;-6,3;-8,7;-9,4;-23;1;0;0;0;40;0;0;1385;0;0;20,6;23,7;0;-2,8;-5,3;-11,1;-15,9;-23;1;0;0;0;70;0;0;1320;1430;0;20,8;23,2;0;1;2872;2000,0;0;1;4;39;1;35;0;23,8;00,0;0;0
2020/10/22 14:51:14;-3,1;-4,6;-10,1;-18,1;-23;1;0;0;0;70;0;0;1335;1395;0;20,5;23,5;0;-4,1;-6,5;-8,8;-9,7;-23;1;0;0;0;40;0;0;1380;0;0;20,6;23,7;0;-2,9;-5,4;-11,2;-15,9;-23;1;0;0;0;70;0;0;1315;1425;0;20,7;23,5;0;1;2865;2000,0;0;1;4;40;1;35;0;23,8;00,0;0;0
2020/10/22 14:51:44;-3,3;-4,9;-10,1;-18,2;-23;1;0;0;0;70;0;0;1340;1400;0;20,5;23,6;0;-4,1;-6,4;-8,9;-9,7;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-3,0;-5,3;-11,3;-16,0;-23;1;0;0;0;70;0;0;1315;1430;0;20,7;23,3;0;1;2866;2000,0;0;1;4;40;1;36;0;23,7;00,0;0;0
2020/10/22 14:52:14;-3,2;-4,6;-10,1;-18,2;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,4;0;-4,1;-6,7;-8,9;-9,8;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,6;0;-3,1;-5,5;-11,3;-16,1;-23;1;0;0;0;70;0;0;1315;1430;0;20,7;23,2;0;1;2857;2000,0;0;1;4;41;1;36;0;23,8;00,0;0;0
2020/10/22 14:52:44;-3,3;-5,0;-10,3;-18,4;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,6;0;-4,3;-6,8;-9,0;-10,0;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-3,1;-5,6;-11,4;-16,3;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,3;0;1;2857;2000,0;0;1;4;41;1;37;0;23,8;00,0;0;0
2020/10/22 14:53:16;-3,7;-4,9;-10,4;-18,5;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,7;0;-4,3;-6,9;-9,3;-10,2;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,7;0;-3,2;-5,8;-11,7;-16,4;-23;1;0;0;0;70;0;0;1315;1425;0;20,7;23,4;0;1;2850;2000,0;0;1;4;42;1;37;0;23,8;00,0;0;0
2020/10/22 14:53:46;-3,7;-4,9;-10,5;-18,6;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,5;0;-4,5;-7,0;-9,3;-10,1;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,7;0;-3,3;-6,0;-11,7;-16,3;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,3;0;1;2863;2000,0;0;1;4;42;1;38;0;23,8;00,0;0;0
2020/10/22 14:54:14;-3,7;-5,3;-10,7;-18,7;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,6;0;-4,8;-7,2;-9,4;-10,4;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-3,2;-6,1;-11,8;-16,6;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,5;0;1;2857;2000,0;0;1;4;43;1;38;0;23,8;00,0;0;0
2020/10/22 14:54:44;-3,8;-5,3;-10,9;-18,8;-23;1;0;0;0;70;0;0;1340;1405;0;20,5;23,5;0;-4,7;-7,2;-9,6;-10,3;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,7;0;-3,5;-5,9;-11,8;-16,5;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,4;0;1;2861;2000,0;0;1;4;43;1;39;0;23,7;00,0;0;0
2020/10/22 14:55:14;-3,9;-5,3;-10,9;-19,0;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,5;0;-4,9;-7,2;-9,6;-10,5;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,6;0;-3,8;-6,2;-12,0;-16,8;-23;1;0;0;0;70;0;0;1320;1425;0;20,7;23,4;0;1;2853;2000,0;0;1;4;44;1;39;0;23,8;00,0;0;0
2020/10/22 14:55:44;-4,2;-5,4;-11,0;-19,1;-23;1;0;0;0;70;0;0;1340;1400;0;20,4;23,6;0;-5,0;-7,5;-9,7;-10,6;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,7;0;-3,8;-6,4;-12,0;-16,9;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,3;0;1;2865;2000,0;0;1;4;44;1;40;0;23,8;00,0;0;0
2020/10/22 14:56:14;-4,3;-5,8;-11,0;-19,2;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,7;0;-5,1;-7,6;-10,0;-10,8;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,6;0;-3,9;-6,6;-12,3;-17,1;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,3;0;1;2840;2000,0;0;1;4;45;1;40;0;23,7;00,0;0;0
2020/10/22 14:56:44;-4,3;-5,6;-11,1;-19,2;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,6;0;-5,2;-7,5;-9,9;-10,8;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,6;0;-4,1;-6,6;-12,4;-17,1;-23;1;0;0;0;70;0;0;1315;1420;0;20,8;23,5;0;1;2855;2000,0;0;1;4;45;1;41;0;23,8;00,0;0;0
2020/10/22 14:57:14;-4,3;-5,9;-11,4;-19,3;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,6;0;-5,3;-7,9;-10,1;-10,9;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,6;0;-4,3;-6,8;-12,6;-17,3;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,3;0;1;2850;2000,0;0;1;4;46;1;41;0;23,7;00,0;0;0
2020/10/22 14:57:44;-4,7;-5,9;-11,4;-19,4;-23;1;0;0;0;70;0;0;1340;1400;0;20,5;23,6;0;-5,3;-7,9;-10,3;-11,1;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,7;0;-4,3;-6,8;-12,7;-17,4;-23;1;0;0;0;70;0;0;1320;1420;0;20,7;23,2;0;1;2846;2000,0;0;1;4;46;1;42;0;23,7;00,0;0;0
2020/10/22 14:58:14;-4,7;-6,1;-11,4;-19,6;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,5;0;-5,5;-7,9;-10,4;-11,2;-23;1;0;0;0;40;0;0;1380;0;0;20,6;23,7;0;-4,5;-6,9;-12,8;-17,4;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,4;0;1;2835;2000,0;0;1;4;47;1;42;0;23,8;00,0;0;0
2020/10/22 14:58:44;-5,0;-6,1;-11,8;-19,7;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,5;0;-5,7;-8,1;-10,5;-11,2;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-4,6;-7,0;-12,7;-17,5;-23;1;0;0;0;70;0;0;1320;1420;0;20,7;23,3;0;1;2842;2000,0;0;1;4;47;1;43;0;23,7;00,0;0;0
2020/10/22 14:59:14;-5,0;-6,2;-11,6;-19,9;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,5;0;-5,8;-8,3;-10,6;-11,3;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,7;0;-4,5;-7,2;-12,9;-17,7;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,4;0;1;2835;2000,0;0;1;4;48;1;43;0;23,7;00,0;0;0
2020/10/22 14:59:44;-5,1;-6,5;-12,0;-20,1;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,6;0;-5,9;-8,4;-10,7;-11,4;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,6;0;-4,5;-7,1;-13,0;-17,8;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,2;0;1;2836;2000,0;0;1;4;48;1;44;0;23,8;00,0;0;0
2020/10/22 15:00:14;-4,9;-6,3;-11,7;-20,1;-23;1;0;0;0;70;0;0;1335;1395;0;20,5;23,5;0;-6,0;-8,4;-10,7;-11,7;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,7;0;-4,7;-7,3;-13,0;-17,8;-23;1;0;0;0;70;0;0;1320;1425;0;20,7;23,3;0;1;2848;2000,0;0;1;4;49;1;44;0;23,7;00,0;0;0
2020/10/22 15:00:44;-5,3;-6,7;-12,1;-20,3;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,6;0;-6,2;-8,6;-10,8;-11,7;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,7;0;-4,9;-7,4;-13,4;-17,9;-23;1;0;0;0;70;0;0;1315;1425;0;20,7;23,3;0;1;2840;2000,0;0;1;4;49;1;45;0;23,7;00,0;0;0
2020/10/22 15:01:14;-5,3;-6,7;-12,2;-20,2;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,4;0;-6,2;-8,7;-10,8;-11,8;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-5,0;-7,5;-13,3;-18,0;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,4;0;1;2833;2000,0;0;1;4;50;1;45;0;23,8;00,0;0;0
2020/10/22 15:01:44;-5,4;-6,8;-12,3;-20,6;-23;1;0;0;0;70;0;0;1335;1400;0;20,5;23,4;0;-6,4;-8,8;-11,3;-11,9;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,6;0;-5,1;-7,6;-13,3;-18,1;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,5;0;1;2831;2000,0;0;1;4;50;1;46;0;23,7;00,0;0;0
2020/10/22 15:02:14;-5,6;-6,8;-12,3;-20,6;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,4;0;-6,7;-9,1;-11,3;-12,1;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,7;0;-5,1;-7,6;-13,4;-18,0;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,2;0;1;2848;2000,0;0;1;4;51;1;46;0;23,7;00,0;0;0
2020/10/22 15:02:44;-5,6;-7,1;-12,5;-20,6;-23;1;0;0;0;70;0;0;1330;1400;0;20,5;23,5;0;-6,6;-9,0;-11,4;-12,2;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,6;0;-5,3;-7,7;-13,6;-18,2;-23;1;0;0;0;70;0;0;1320;1425;0;20,7;23,5;0;1;2840;2000,0;0;1;4;51;1;47;0;23,7;00,0;0;0
2020/10/22 15:03:14;-5,7;-7,2;-12,6;-20,8;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,5;0;-6,6;-9,2;-11,5;-12,2;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,7;0;-5,7;-7,9;-13,8;-18,4;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,2;0;1;2833;2000,0;0;1;4;52;1;47;0;23,6;00,0;0;0
2020/10/22 15:03:44;-6,0;-7,2;-12,6;-20,9;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,6;0;-6,7;-9,2;-11,5;-12,4;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,6;0;-5,7;-8,1;-14,0;-18,6;-23;1;0;0;0;70;0;0;1320;1425;0;20,7;23,1;0;1;2836;2000,0;0;1;4;52;1;48;0;23,7;00,0;0;0
2020/10/22 15:04:16;-5,7;-7,4;-12,7;-20,9;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,5;0;-6,9;-9,4;-11,7;-12,5;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,6;0;-6,0;-8,1;-13,9;-18,7;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,5;0;1;2833;2000,0;0;1;4;53;1;48;0;23,7;00,0;0;0
2020/10/22 15:04:44;-5,9;-7,4;-12,8;-21,1;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,5;0;-7,1;-9,5;-11,9;-12,6;-23;1;0;0;0;40;0;0;1370;0;0;20,6;23,7;0;-5,5;-8,3;-14,0;-18,6;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,2;0;1;2840;2000,0;0;1;4;53;1;49;0;23,6;00,0;0;0
2020/10/22 15:05:14;-6,1;-7,4;-12,8;-21,1;-23;1;0;0;0;70;0;0;1335;1395;0;20,5;23,6;0;-7,1;-9,6;-11,9;-12,7;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-5,8;-8,2;-14,0;-18,7;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,3;0;1;2820;2000,0;0;1;4;54;1;49;0;23,7;00,0;0;0
2020/10/22 15:05:44;-6,1;-7,7;-13,1;-21,2;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,6;0;-7,2;-9,7;-12,1;-12,8;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-6,1;-8,3;-14,2;-18,9;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,2;0;1;2831;2000,0;0;1;4;54;1;50;0;23,7;00,0;0;0
2020/10/22 15:06:14;-6,2;-7,8;-13,1;-21,2;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,5;0;-7,4;-9,8;-12,1;-12,9;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-6,3;-8,6;-14,3;-19,0;-23;1;0;0;0;70;0;0;1320;1425;0;20,8;23,2;0;1;2827;2000,0;0;1;4;55;1;50;0;23,7;00,0;0;0
2020/10/22 15:06:44;-6,5;-7,9;-13,3;-21,4;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,5;0;-7,4;-10,0;-12,1;-13,1;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,7;0;-6,1;-8,7;-14,3;-19,2;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,2;0;1;2823;2000,0;0;1;4;55;1;51;0;23,7;00,0;0;0
2020/10/22 15:07:14;-6,6;-8,0;-13,4;-21,7;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,6;0;-7,3;-9,9;-12,2;-13,0;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-6,3;-8,6;-14,5;-19,0;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,3;0;1;2833;2000,0;0;1;4;56;1;51;0;23,7;00,0;0;0
2020/10/22 15:07:44;-6,6;-8,1;-13,5;-21,7;-23;1;0;0;0;70;0;0;1335;1400;0;20,4;23,5;0;-7,5;-10,1;-12,4;-13,2;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,5;0;-6,5;-8,8;-14,5;-19,2;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,3;0;1;2833;2000,0;0;1;4;56;1;52;0;23,8;00,0;0;0
2020/10/22 15:08:14;-6,5;-8,1;-13,5;-21,7;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,5;0;-7,8;-10,2;-12,5;-13,3;-23;1;0;0;0;40;0;0;1380;0;0;20,6;23,6;0;-6,4;-9,0;-14,8;-19,3;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,4;0;1;2820;2000,0;0;1;4;57;1;52;0;23,7;00,0;0;0
2020/10/22 15:08:44;-6,8;-8,4;-13,7;-21,8;-23;1;0;0;0;70;0;0;1340;1395;0;20,5;23,5;0;-7,9;-10,3;-12,6;-13,4;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,5;0;-6,7;-9,0;-14,8;-19,4;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,2;0;1;2820;2000,0;0;1;4;57;1;53;0;23,7;00,0;0;0
2020/10/22 15:09:14;-6,8;-8,3;-13,7;-21,9;-23;1;0;0;0;70;0;0;1330;1395;0;20,4;23,5;0;-8,0;-10,5;-12,8;-13,5;-23;1;0;0;0;40;0;0;1380;0;0;20,6;23,6;0;-6,6;-9,0;-14,9;-19,6;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,3;0;1;2825;2000,0;0;1;4;58;1;53;0;23,6;00,0;0;0
2020/10/22 15:09:44;-7,1;-8,3;-13,8;-22,0;-23;1;0;0;0;70;0;0;1330;1400;0;20,4;23,5;0;-8,2;-10,5;-12,9;-13,6;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-7,0;-9,3;-14,9;-19,6;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,2;0;1;2818;2000,0;0;1;4;58;1;54;0;23,6;00,0;0;0
2020/10/22 15:10:14;-7,3;-8,4;-13,9;-22,0;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,5;0;-8,3;-10,6;-13,0;-13,8;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,7;0;-7,0;-9,4;-15,0;-19,7;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,1;0;1;2821;2000,0;0;1;4;59;1;54;0;23,6;00,0;0;0
2020/10/22 15:10:44;-7,5;-8,6;-14,0;-22,3;-23;1;0;0;0;70;0;0;1330;1395;0;20,4;23,5;0;-8,3;-10,9;-13,0;-13,7;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-7,1;-9,7;-15,2;-19,8;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,2;0;1;2816;2000,0;0;1;4;59;1;55;0;23,7;00,0;0;0
2020/10/22 15:11:14;-7,3;-8,6;-14,1;-22,3;-23;1;0;0;0;70;0;0;1335;1395;0;20,4;23,4;0;-8,5;-10,9;-13,1;-13,8;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,5;0;-6,8;-9,6;-15,3;-19,9;-23;1;0;0;0;70;0;0;1320;1420;0;20,7;23,3;0;1;2812;2000,0;0;1;5;0;1;55;0;23,7;00,0;0;0
2020/10/22 15:11:46;-7,4;-8,8;-14,3;-22,4;-23;1;0;0;0;70;0;0;1330;1400;0;20,4;23,5;0;-8,5;-11,1;-13,1;-14,0;-23;1;0;0;0;40;0;0;1380;0;0;20,7;23,6;0;-6,9;-9,6;-15,4;-19,9;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,2;0;1;2814;2000,0;0;1;5;0;1;56;0;23,6;00,0;0;0
2020/10/22 15:12:14;-7,7;-8,9;-14,2;-22,5;-23;1;0;0;0;70;0;0;1330;1395;0;20,4;23,5;0;-8,7;-11,1;-13,4;-14,1;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-7,3;-9,7;-15,4;-20,1;-23;1;0;0;0;70;0;0;1310;1415;0;20,7;23,3;0;1;2816;2000,0;0;1;5;1;1;56;0;23,7;00,0;0;0
2020/10/22 15:12:44;-7,7;-9,0;-14,4;-22,5;-23;1;0;0;0;70;0;0;1325;1395;0;20,4;23,4;0;-8,7;-11,2;-13,3;-14,2;-23;1;0;0;0;40;0;0;1370;0;0;20,7;23,6;0;-7,4;-10,0;-15,6;-20,2;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,1;0;1;2827;2000,0;0;1;5;1;1;57;0;23,7;00,0;0;0
2020/10/22 15:13:16;-7,9;-9,3;-14,6;-22,7;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,4;0;-9,0;-11,3;-13,6;-14,4;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,6;0;-7,3;-10,0;-15,7;-20,4;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,2;0;1;2806;2000,0;0;1;5;2;1;57;0;23,7;00,0;0;0
2020/10/22 15:13:44;-7,7;-9,2;-14,6;-22,9;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,5;0;-8,8;-11,4;-13,5;-14,4;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-7,6;-9,9;-15,7;-20,3;-23;1;0;0;0;70;0;0;1315;1425;0;20,7;23,2;0;1;2816;2000,0;0;1;5;2;1;58;0;23,7;00,0;0;0
2020/10/22 15:14:14;-7,9;-9,3;-14,8;-22,9;-23;1;0;0;0;70;0;0;1320;1390;0;20,4;23,4;0;-8,9;-11,6;-13,7;-14,5;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,5;0;-7,7;-10,2;-15,8;-20,4;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,1;0;1;2812;2000,0;0;1;5;3;1;58;0;23,6;00,0;0;0
2020/10/22 15:14:44;-8,0;-9,5;-14,6;-22,8;-23;1;0;0;0;70;0;0;1320;1390;0;20,4;23,5;0;-9,2;-11,7;-13,8;-14,6;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,5;0;-7,7;-10,4;-16,0;-20,6;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,2;0;1;2808;2000,0;0;1;5;3;1;59;0;23,6;00,0;0;0
2020/10/22 15:15:14;-8,3;-9,6;-15,0;-23,0;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,4;0;-9,2;-11,7;-13,9;-14,7;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,6;0;-7,9;-10,3;-16,2;-20,7;-23;1;0;0;0;70;0;0;1315;1415;0;20,7;23,3;0;1;2810;2000,0;0;1;5;4;1;59;0;23,7;00,0;0;0
2020/10/22 15:15:46;-8,4;-9,8;-14,9;-23,2;-23;1;0;0;0;70;0;0;1325;1405;0;20,4;23,5;0;-9,3;-11,9;-14,0;-14,8;-23;1;0;0;0;40;0;0;1370;0;0;20,7;23,6;0;-7,8;-10,4;-16,2;-20,7;-23;1;0;0;0;70;0;0;1315;1420;0;20,7;23,2;0;1;2810;2000,0;0;1;5;4;2;0;0;23,7;00,0;0;0
2020/10/22 15:16:14;-8,6;-9,8;-15,1;-23,3;-23;1;0;0;0;70;0;0;1320;1390;0;20,5;23,4;0;-9,4;-12,1;-14,2;-14,8;-23;1;0;0;0;40;0;0;1370;0;0;20,7;23,6;0;-8,1;-10,6;-16,4;-20,8;-23;1;0;0;0;70;0;0;1310;1420;0;20,8;23,3;0;1;2801;2000,0;0;1;5;5;2;0;0;23,6;00,0;0;0
2020/10/22 15:16:44;-8,7;-10,0;-15,2;-23,4;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,4;0;-9,6;-12,1;-14,4;-15,1;-23;1;0;0;0;40;0;0;1370;0;0;20,7;23,5;0;-8,2;-10,8;-16,5;-21,0;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,1;0;1;2805;2000,0;0;1;5;5;2;1;0;23,6;00,0;0;0
2020/10/22 15:17:14;-8,7;-10,0;-15,3;-23,5;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,4;0;-9,8;-12,1;-14,4;-15,1;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,5;0;-8,3;-10,6;-16,3;-21,1;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,2;0;1;2810;2000,0;0;1;5;6;2;1;0;23,6;00,0;0;0
2020/10/22 15:17:44;-8,7;-10,0;-15,4;-23,5;-23;1;0;0;0;70;0;0;1315;1395;0;20,4;23,4;0;-9,9;-12,3;-14,6;-15,3;-23;1;0;0;0;40;0;0;1370;0;0;20,7;23,6;0;-8,4;-10,7;-16,5;-21,0;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,2;0;1;2805;2000,0;0;1;5;6;2;2;0;23,6;00,0;0;0
2020/10/22 15:18:14;-8,8;-10,1;-15,4;-23,5;-23;1;0;0;0;70;0;0;1325;1395;0;20,4;23,4;0;-9,9;-12,4;-14,7;-15,4;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,5;0;-8,8;-11,1;-16,7;-21,3;-23;1;0;0;0;70;0;0;1300;1415;0;20,7;23,2;0;1;2803;2000,0;0;1;5;7;2;2;0;23,6;00,0;0;0
2020/10/22 15:18:44;-8,8;-10,1;-15,6;-23,7;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,3;0;-10,1;-12,5;-14,6;-15,5;-23;1;0;0;0;40;0;0;1375;0;0;20,6;23,5;0;-8,7;-11,1;-16,9;-21,3;-23;1;0;0;0;70;0;0;1300;1415;0;20,7;23,1;0;1;2801;2000,0;0;1;5;7;2;3;0;23,6;00,0;0;0
2020/10/22 15:19:14;-9,0;-10,5;-15,7;-23,9;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,4;0;-10,1;-12,6;-14,8;-15,6;-23;1;0;0;0;40;0;0;1375;0;0;20,7;23,5;0;-8,7;-11,2;-17,0;-21,4;-23;1;0;0;0;70;0;0;1310;1420;0;20,7;23,2;0;1;2791;2000,0;0;1;5;8;2;3;0;23,6;00,0;0;0
2020/10/22 15:19:44;-9,1;-10,5;-15,7;-23,8;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,3;0;-10,0;-12,7;-14,8;-15,6;-23;1;0;0;0;40;0;0;1370;0;0;20,7;23,6;0;-9,0;-11,3;-17,0;-21,5;-23;1;0;0;0;70;0;0;1305;1420;0;20,7;23,1;0;1;2795;2000,0;0;1;5;8;2;4;0;23,6;00,0;0;0
2020/10/22 15:20:14;-9,1;-10,5;-15,8;-24,0;-23;1;0;0;0;70;0;0;1320;1390;0;20,5;23,4;0;-10,3;-12,8;-14,9;-15,6;-23;1;0;0;0;40;0;0;1370;0;0;20,6;23,6;0;-8,8;-11,3;-17,1;-21,6;-23;1;0;0;0;70;0;0;1305;1420;0;20,7;23,2;0;1;2797;2000,0;0;1;5;8;2;4;0;23,6;00,0;0;0
2020/10/22 15:20:44;-9,4;-10,7;-16,0;-24,1;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,4;0;-10,4;-12,9;-15,1;-15,8;-23;1;0;0;0;40;0;0;1370;0;0;20,6;23,6;0;-8,9;-11,5;-17,2;-21,9;-23;1;0;0;0;70;0;0;1300;1415;0;20,7;23,1;0;1;2797;2000,0;0;1;5;9;2;5;0;23,6;00,0;0;0
2020/10/22 15:21:14;-9,2;-10,6;-15,9;-24,2;-23;1;0;0;0;70;0;0;1320;1395;0;20,4;23,3;0;-10,5;-13,1;-15,2;-15,8;-23;1;0;0;0;40;0;0;1370;0;0;20,6;23,5;0;-9,2;-11,5;-17,5;-21,8;-23;1;0;0;0;70;0;0;1300;1420;0;20,7;23,1;0;1;2786;2000,0;0;1;5;9;2;5;0;23,6;00,0;0;0
